,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
10,1900,32,2935.122,2714.318,0.581,0.646,0.751,0.578,0.645,0.752,0.588,0.654,0.755,0.585,0.566,0.748,0.584,0.547,0.746,22,21
11,1902,64,5547.69,5207.09,0.36,0.254,0.523,0.329,0.26,0.523,0.396,0.275,0.534,0.374,0.181,0.463,0.354,0.137,0.43,22,16
12,2836,2,617.808,513.139,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.311,0.123,0.396,0.302,0.203,0.458,17,11
13,2841,4,884.002,765.09,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.33,0.281,0.632,0.343,0.457,0.724,21,12
14,2843,8,1405.207,1259.292,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.369,0.563,0.825,0.876,1.0,1.0,20,8
15,2841,16,2396.524,2181.799,0.847,0.921,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,4324.918,4021.998,0.573,0.639,0.757,0.584,0.648,0.754,0.589,0.65,0.756,0.572,0.572,0.751,0.578,0.55,0.745,24,22
17,2845,64,8217.914,7723.136,0.385,0.291,0.512,0.356,0.28,0.505,0.401,0.286,0.516,0.374,0.202,0.481,0.347,0.157,0.453,26,19
18,3792,2,812.691,682.63,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.278,0.109,0.381,0.311,0.197,0.454,20,11
19,3798,4,1165.729,1005.141,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.321,0.28,0.631,0.331,0.451,0.723,21,12
20,3788,8,1875.141,1667.555,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.363,0.535,0.812,0.82,0.974,0.984,22,9
21,3783,16,3161.879,2901.482,0.85,0.91,0.958,0.828,0.964,0.97,0.828,0.964,0.97,0.828,0.965,0.97,0.828,0.966,0.971,16,16
22,3791,32,5701.981,5335.523,0.658,0.779,0.846,0.655,0.763,0.84,0.663,0.769,0.842,0.646,0.755,0.844,0.635,0.683,0.832,30,25
23,3792,64,10896.261,10231.966,0.293,0.217,0.503,0.364,0.297,0.532,0.427,0.34,0.544,0.401,0.254,0.524,0.388,0.194,0.494,30,21
24,4739,2,1008.854,832.059,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.301,0.104,0.378,0.311,0.176,0.441,20,12
25,4742,4,1422.374,1235.292,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.31,0.271,0.629,0.331,0.426,0.709,21,13
26,4744,8,2264.976,2027.791,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.354,0.515,0.804,0.532,0.809,0.91,23,13
27,4744,16,3846.406,3543.046,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,6960.845,6506.197,0.653,0.718,0.82,0.663,0.776,0.841,0.665,0.775,0.84,0.679,0.751,0.841,0.651,0.689,0.831,28,25
29,4740,64,13278.94,12489.013,0.396,0.347,0.55,0.338,0.319,0.542,0.436,0.367,0.555,0.406,0.287,0.539,0.36,0.199,0.501,32,22
30,5697,2,1185.802,998.897,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.285,0.087,0.361,0.312,0.148,0.419,24,14
31,5687,4,1701.252,1470.625,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.308,0.238,0.605,0.321,0.411,0.699,26,14
32,5690,8,2717.086,2454.549,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.33,0.487,0.793,0.53,0.807,0.909,25,13
33,5682,16,4578.132,4211.408,0.809,0.898,0.951,0.81,0.945,0.957,0.81,0.945,0.957,0.77,0.925,0.947,0.808,0.945,0.956,17,16
34,5691,32,8357.235,7772.273,0.641,0.75,0.82,0.621,0.734,0.816,0.64,0.744,0.817,0.623,0.722,0.818,0.613,0.662,0.807,29,25
35,5691,64,15880.508,15018.028,0.414,0.364,0.566,0.386,0.34,0.562,0.449,0.381,0.571,0.423,0.291,0.56,0.429,0.26,0.541,33,27
36,6653,2,1394.441,1168.209,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.259,0.085,0.354,0.319,0.148,0.418,27,14
37,6643,4,1986.985,1731.608,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.321,0.215,0.593,0.337,0.4,0.697,28,14
38,6648,8,3173.145,2830.992,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.349,0.484,0.795,0.535,0.815,0.911,24,13
39,6645,16,5383.205,5283.291,0.819,0.84,0.909,0.776,0.873,0.907,0.776,0.873,0.907,0.697,0.832,0.889,0.774,0.876,0.91,19,16
40,6640,32,9370.801,8282.234,0.658,0.7,0.827,0.648,0.745,0.837,0.677,0.777,0.843,0.67,0.77,0.841,0.677,0.747,0.845,31,28
41,6643,64,16839.946,15944.248,0.398,0.349,0.567,0.378,0.344,0.569,0.446,0.382,0.578,0.429,0.314,0.567,0.404,0.232,0.539,35,26
42,7600,2,1387.61,1166.449,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.251,0.084,0.356,0.303,0.135,0.405,26,16
43,7602,4,2085.536,1993.051,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.301,0.241,0.606,0.328,0.352,0.672,26,16
44,7598,8,3612.942,3258.09,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.32,0.465,0.78,0.472,0.752,0.891,28,14
45,7601,16,6214.491,5689.544,0.855,0.826,0.943,0.816,0.965,0.973,0.816,0.965,0.973,0.792,0.95,0.965,0.816,0.963,0.972,17,16
46,7602,32,11218.013,9486.429,0.626,0.615,0.772,0.646,0.697,0.787,0.664,0.719,0.789,0.656,0.703,0.792,0.653,0.65,0.794,29,25
47,7596,64,19368.232,18183.624,0.407,0.354,0.548,0.385,0.322,0.545,0.452,0.378,0.554,0.412,0.302,0.542,0.404,0.239,0.526,36,26
48,8560,2,1588.594,1343.645,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.287,0.078,0.35,0.285,0.128,0.398,27,17
49,8550,4,2292.138,2001.137,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.311,0.233,0.606,0.332,0.374,0.683,25,15
50,8536,8,3666.18,3270.987,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.336,0.46,0.782,0.33,0.649,0.86,27,16
51,8541,16,6280.418,5712.072,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.804,0.948,0.97,0.87,0.984,0.985,18,16
52,8548,32,12271.076,12440.268,0.662,0.74,0.837,0.667,0.765,0.837,0.678,0.788,0.843,0.665,0.775,0.839,0.648,0.726,0.839,31,28
53,8540,64,25603.842,23919.75,0.41,0.355,0.565,0.359,0.329,0.559,0.452,0.379,0.572,0.427,0.316,0.571,0.429,0.256,0.558,35,27
54,9488,2,2020.453,1697.925,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.293,0.076,0.347,0.294,0.133,0.404,28,16
55,9500,4,2878.218,2595.247,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.282,0.21,0.589,0.305,0.339,0.66,29,18
56,9497,8,4791.693,4340.754,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.325,0.447,0.779,0.337,0.608,0.842,27,18
57,9498,16,8318.683,7598.89,0.85,0.925,0.961,0.813,0.907,0.951,0.849,0.963,0.97,0.609,0.839,0.921,0.849,0.964,0.97,23,16
58,9499,32,14916.671,13928.58,0.62,0.592,0.796,0.663,0.751,0.823,0.682,0.774,0.828,0.675,0.768,0.83,0.663,0.749,0.829,30,28
59,9505,64,24251.765,22795.194,0.463,0.434,0.618,0.429,0.406,0.612,0.485,0.452,0.622,0.461,0.369,0.618,0.436,0.294,0.608,39,31
0,957,2,259.639,205.452,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.339,0.177,0.441,0.366,0.313,0.535,12,7
1,953,4,349.668,291.664,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.346,0.479,0.738,0.462,0.748,0.854,11,7
2,953,8,532.7,466.815,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,874.955,799.47,0.812,0.862,0.956,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1546.737,1441.749,0.547,0.605,0.738,0.538,0.624,0.744,0.555,0.623,0.746,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,2910.543,2721.342,0.338,0.159,0.517,0.297,0.156,0.515,0.371,0.173,0.523,0.351,0.1,0.383,0.352,0.059,0.289,15,8
6,1892,2,448.693,364.632,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.312,0.14,0.408,0.318,0.241,0.487,16,9
7,1896,4,620.307,534.844,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.29,0.371,0.678,0.333,0.578,0.782,16,9
8,1895,8,979.893,870.743,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.417,0.709,0.877,0.898,1.0,1.0,15,8
9,1898,16,1661.339,1517.327,0.846,0.804,0.936,0.838,0.964,0.971,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,3006.221,2799.034,0.443,0.389,0.683,0.57,0.625,0.747,0.587,0.656,0.756,0.585,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,5664.568,4963.434,0.351,0.258,0.522,0.341,0.26,0.519,0.4,0.278,0.53,0.357,0.175,0.47,0.354,0.137,0.43,22,16
12,2836,2,546.75,457.435,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.319,0.115,0.389,0.302,0.203,0.458,18,11
13,2841,4,787.386,681.506,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.323,0.329,0.661,0.343,0.457,0.724,17,12
14,2843,8,1253.084,1109.39,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.37,0.563,0.825,0.876,1.0,1.0,20,8
15,2841,16,2144.118,1970.595,0.847,0.922,0.958,0.849,0.97,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,3774.245,3304.22,0.594,0.644,0.757,0.587,0.658,0.759,0.595,0.662,0.759,0.567,0.606,0.756,0.578,0.55,0.745,25,22
17,2845,64,6784.842,6590.537,0.359,0.282,0.516,0.339,0.275,0.503,0.418,0.316,0.523,0.393,0.203,0.476,0.347,0.157,0.453,25,19
18,3792,2,780.112,653.58,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.297,0.098,0.37,0.311,0.197,0.454,22,11
19,3798,4,1114.831,966.66,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.312,0.292,0.639,0.331,0.451,0.723,20,12
20,3788,8,1801.048,1610.667,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.367,0.504,0.802,0.82,0.974,0.984,23,9
21,3783,16,3067.743,2813.955,0.85,0.911,0.959,0.828,0.965,0.97,0.828,0.964,0.97,0.828,0.965,0.97,0.828,0.966,0.971,16,16
22,3791,32,5548.965,5200.058,0.649,0.74,0.836,0.646,0.758,0.838,0.661,0.777,0.845,0.647,0.75,0.841,0.635,0.683,0.832,30,25
23,3792,64,9824.206,9217.403,0.346,0.288,0.53,0.376,0.32,0.533,0.428,0.332,0.54,0.399,0.257,0.522,0.388,0.194,0.494,30,21
24,4739,2,883.206,745.264,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.284,0.098,0.371,0.311,0.176,0.441,22,12
25,4742,4,1290.21,1111.821,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.32,0.264,0.621,0.331,0.426,0.709,23,13
26,4744,8,2058.119,1868.841,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.357,0.511,0.8,0.532,0.809,0.91,24,13
27,4744,16,3509.971,3235.675,0.842,0.917,0.967,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,6386.616,5978.754,0.677,0.777,0.841,0.668,0.773,0.84,0.661,0.774,0.839,0.679,0.75,0.839,0.651,0.689,0.831,28,25
29,4740,64,12189.03,11504.27,0.394,0.342,0.551,0.367,0.336,0.548,0.427,0.364,0.556,0.397,0.28,0.535,0.36,0.199,0.501,32,22
30,5697,2,1063.059,892.973,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.277,0.097,0.368,0.312,0.148,0.419,23,14
31,5687,4,1543.664,1341.285,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.303,0.23,0.603,0.321,0.411,0.699,26,14
32,5690,8,2477.846,2218.316,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.335,0.491,0.793,0.53,0.807,0.909,25,13
33,5682,16,4199.559,3853.26,0.81,0.945,0.957,0.81,0.945,0.957,0.81,0.945,0.957,0.769,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,7648.365,7177.537,0.634,0.727,0.814,0.634,0.746,0.818,0.64,0.751,0.82,0.624,0.722,0.817,0.613,0.662,0.807,29,25
35,5691,64,14612.125,13762.458,0.413,0.369,0.568,0.366,0.338,0.558,0.443,0.37,0.572,0.417,0.289,0.554,0.429,0.26,0.541,32,27
36,6653,2,1243.95,1040.841,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.296,0.081,0.353,0.319,0.148,0.418,26,14
37,6643,4,1793.648,1552.248,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.318,0.234,0.606,0.337,0.4,0.697,25,14
38,6648,8,2861.914,2606.555,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.344,0.497,0.798,0.535,0.815,0.911,24,13
39,6645,16,4909.887,4482.562,0.804,0.855,0.914,0.776,0.872,0.907,0.776,0.874,0.908,0.7,0.829,0.887,0.774,0.876,0.91,19,16
40,6640,32,8900.898,8330.231,0.682,0.764,0.843,0.672,0.776,0.844,0.672,0.774,0.842,0.677,0.764,0.843,0.677,0.747,0.845,30,28
41,6643,64,17021.44,16013.685,0.405,0.364,0.574,0.372,0.348,0.569,0.44,0.385,0.579,0.429,0.314,0.569,0.404,0.232,0.539,35,26
42,7600,2,1422.39,1197.322,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.265,0.083,0.354,0.303,0.135,0.405,26,16
43,7602,4,2057.681,1798.81,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.304,0.221,0.596,0.328,0.352,0.672,28,16
44,7598,8,3272.982,2980.538,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.332,0.439,0.772,0.472,0.752,0.891,29,14
45,7601,16,5644.289,5196.124,0.847,0.921,0.968,0.816,0.965,0.973,0.816,0.965,0.973,0.787,0.944,0.963,0.816,0.963,0.972,17,16
46,7602,32,11248.902,10506.617,0.666,0.702,0.792,0.652,0.708,0.789,0.668,0.72,0.79,0.661,0.707,0.793,0.653,0.65,0.794,29,25
47,7596,64,21454.432,20194.752,0.412,0.361,0.553,0.386,0.333,0.544,0.447,0.37,0.552,0.398,0.289,0.543,0.404,0.239,0.526,35,26
48,8560,2,1783.768,1498.822,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.282,0.072,0.342,0.285,0.128,0.398,30,17
49,8550,4,2557.281,2233.755,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.306,0.209,0.589,0.332,0.374,0.683,29,15
50,8536,8,4065.334,3659.31,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.336,0.457,0.781,0.33,0.649,0.86,27,16
51,8541,16,6947.588,6379.21,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.698,0.893,0.948,0.87,0.984,0.985,21,16
52,8548,32,12634.666,11803.103,0.662,0.746,0.837,0.672,0.777,0.84,0.677,0.783,0.841,0.664,0.774,0.839,0.648,0.726,0.839,31,28
53,8540,64,24166.044,22683.66,0.405,0.351,0.56,0.365,0.331,0.56,0.45,0.371,0.568,0.429,0.318,0.571,0.429,0.256,0.558,36,27
54,9488,2,1985.234,1664.061,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.271,0.075,0.345,0.294,0.133,0.404,29,16
55,9500,4,2840.238,2478.861,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.296,0.203,0.587,0.305,0.339,0.66,29,18
56,9497,8,4524.551,4071.336,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.332,0.442,0.778,0.337,0.608,0.842,27,18
57,9498,16,7701.176,7118.389,0.848,0.961,0.969,0.849,0.963,0.97,0.849,0.963,0.97,0.642,0.854,0.926,0.849,0.964,0.97,22,16
58,9499,32,14047.257,13136.741,0.666,0.731,0.821,0.665,0.756,0.826,0.68,0.772,0.827,0.67,0.76,0.827,0.663,0.749,0.829,30,28
59,9505,64,26846.559,25298.902,0.45,0.423,0.614,0.424,0.414,0.612,0.487,0.451,0.621,0.469,0.375,0.62,0.436,0.294,0.608,39,31
0,957,2,254.793,201.512,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.323,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,335.479,282.837,0.905,1.0,1.0,0.905,1.0,1.0,0.905,1.0,1.0,0.378,0.423,0.708,0.462,0.748,0.854,13,7
2,953,8,519.587,452.409,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,0.888,1.0,1.0,8,8
3,959,16,849.464,774.753,0.818,0.788,0.932,0.786,0.906,0.956,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,1508.428,1405.056,0.553,0.625,0.744,0.548,0.612,0.742,0.555,0.62,0.743,0.527,0.513,0.73,0.482,0.409,0.704,20,17
5,951,64,2843.295,2648.02,0.337,0.163,0.519,0.302,0.152,0.515,0.371,0.149,0.519,0.345,0.106,0.393,0.352,0.059,0.289,16,8
6,1892,2,440.843,356.374,0.874,1.0,1.0,0.874,1.0,1.0,0.874,1.0,1.0,0.31,0.131,0.401,0.318,0.241,0.487,17,9
7,1896,4,606.835,520.818,0.882,1.0,1.0,0.882,1.0,1.0,0.882,1.0,1.0,0.317,0.368,0.678,0.333,0.578,0.782,16,9
8,1895,8,952.622,847.514,0.898,1.0,1.0,0.898,1.0,1.0,0.898,1.0,1.0,0.426,0.683,0.866,0.898,1.0,1.0,16,8
9,1898,16,1617.954,1474.756,0.866,0.84,0.948,0.838,0.964,0.971,0.838,0.964,0.971,0.835,0.96,0.972,0.851,0.926,0.967,16,15
10,1900,32,2916.5,2706.614,0.592,0.649,0.756,0.583,0.65,0.749,0.592,0.652,0.752,0.58,0.564,0.749,0.584,0.547,0.746,22,21
11,1902,64,5524.213,5178.114,0.356,0.264,0.526,0.329,0.241,0.514,0.391,0.275,0.531,0.383,0.179,0.461,0.354,0.137,0.43,21,16
12,2836,2,614.949,511.041,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.31,0.117,0.39,0.302,0.203,0.458,18,11
13,2841,4,881.574,765.053,0.896,1.0,1.0,0.896,1.0,1.0,0.896,1.0,1.0,0.321,0.313,0.652,0.343,0.457,0.724,18,12
14,2843,8,1405.128,1258.897,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.357,0.589,0.834,0.876,1.0,1.0,19,8
15,2841,16,2398.137,2186.597,0.848,0.921,0.959,0.849,0.97,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,4299.482,4004.414,0.594,0.653,0.76,0.568,0.626,0.747,0.59,0.647,0.752,0.586,0.613,0.753,0.578,0.55,0.745,26,22
17,2845,64,8193.96,7687.085,0.36,0.283,0.514,0.34,0.28,0.506,0.403,0.3,0.519,0.389,0.201,0.482,0.347,0.157,0.453,25,19
18,3792,2,810.398,665.96,0.866,1.0,1.0,0.866,1.0,1.0,0.866,1.0,1.0,0.287,0.101,0.374,0.311,0.197,0.454,21,11
19,3798,4,1133.229,982.829,0.886,1.0,1.0,0.886,1.0,1.0,0.886,1.0,1.0,0.304,0.252,0.617,0.331,0.451,0.723,23,12
20,3788,8,1818.013,1629.568,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.352,0.549,0.814,0.82,0.974,0.984,22,9
21,3783,16,3090.933,2839.162,0.85,0.911,0.959,0.828,0.963,0.969,0.828,0.964,0.97,0.828,0.965,0.97,0.828,0.966,0.971,16,16
22,3791,32,5581.121,5225.972,0.654,0.759,0.84,0.65,0.752,0.835,0.664,0.769,0.841,0.651,0.772,0.846,0.635,0.683,0.832,31,25
23,3792,64,10619.884,9974.213,0.4,0.319,0.536,0.355,0.303,0.532,0.42,0.318,0.539,0.392,0.247,0.522,0.388,0.194,0.494,30,21
24,4739,2,988.564,824.168,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.285,0.105,0.379,0.311,0.176,0.441,20,12
25,4742,4,1421.671,1233.244,0.876,1.0,1.0,0.876,1.0,1.0,0.876,1.0,1.0,0.311,0.255,0.619,0.331,0.426,0.709,23,13
26,4744,8,2254.752,2035.853,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.355,0.507,0.8,0.532,0.809,0.91,24,13
27,4744,16,3851.928,3537.658,0.842,0.916,0.967,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.976,0.98,0.851,0.975,0.979,16,16
28,4746,32,6960.114,6498.253,0.672,0.751,0.836,0.651,0.751,0.833,0.661,0.775,0.841,0.679,0.758,0.843,0.651,0.689,0.831,28,25
29,4740,64,13251.689,12465.753,0.392,0.332,0.547,0.357,0.33,0.542,0.437,0.371,0.556,0.417,0.275,0.531,0.36,0.199,0.501,31,22
30,5697,2,1185.049,993.892,0.87,1.0,1.0,0.87,1.0,1.0,0.87,1.0,1.0,0.293,0.087,0.36,0.312,0.148,0.419,24,14
31,5687,4,1699.451,1474.284,0.887,1.0,1.0,0.887,1.0,1.0,0.887,1.0,1.0,0.294,0.229,0.6,0.321,0.411,0.699,27,14
32,5690,8,2714.008,2454.379,0.889,1.0,1.0,0.889,1.0,1.0,0.889,1.0,1.0,0.338,0.471,0.786,0.53,0.807,0.909,26,13
33,5682,16,4577.176,4225.667,0.818,0.781,0.924,0.81,0.945,0.957,0.81,0.945,0.957,0.77,0.924,0.947,0.808,0.945,0.956,17,16
34,5691,32,8333.633,7767.633,0.639,0.731,0.816,0.624,0.726,0.811,0.639,0.747,0.819,0.627,0.742,0.821,0.613,0.662,0.807,30,25
35,5691,64,15865.915,14965.126,0.407,0.358,0.565,0.359,0.338,0.558,0.45,0.377,0.574,0.425,0.297,0.556,0.429,0.26,0.541,34,27
36,6653,2,1390.9,1161.404,0.88,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,0.285,0.077,0.348,0.319,0.148,0.418,28,14
37,6643,4,1995.805,1726.348,0.864,1.0,1.0,0.864,1.0,1.0,0.864,1.0,1.0,0.3,0.212,0.592,0.337,0.4,0.697,28,14
38,6648,8,3158.667,2840.611,0.892,1.0,1.0,0.892,1.0,1.0,0.892,1.0,1.0,0.33,0.465,0.785,0.535,0.815,0.911,26,13
39,6645,16,5357.674,5150.251,0.816,0.84,0.909,0.753,0.84,0.896,0.776,0.872,0.907,0.698,0.836,0.89,0.774,0.876,0.91,19,16
40,6640,32,9662.369,8194.773,0.675,0.754,0.842,0.664,0.76,0.837,0.678,0.773,0.841,0.677,0.764,0.843,0.677,0.747,0.845,30,28
41,6643,64,16750.447,15751.997,0.405,0.37,0.575,0.367,0.337,0.57,0.448,0.392,0.581,0.418,0.299,0.563,0.404,0.232,0.539,33,26
42,7600,2,1388.07,1157.978,0.885,1.0,1.0,0.885,1.0,1.0,0.885,1.0,1.0,0.27,0.081,0.352,0.303,0.135,0.405,27,16
43,7602,4,2019.921,1800.409,0.877,1.0,1.0,0.877,1.0,1.0,0.877,1.0,1.0,0.31,0.234,0.604,0.328,0.352,0.672,26,16
44,7598,8,3456.072,3142.068,0.873,1.0,1.0,0.873,1.0,1.0,0.873,1.0,1.0,0.333,0.438,0.774,0.472,0.752,0.891,28,14
45,7601,16,5826.202,5465.932,0.823,0.906,0.96,0.816,0.965,0.973,0.816,0.965,0.973,0.747,0.926,0.956,0.816,0.963,0.972,18,16
46,7602,32,10694.775,10013.655,0.559,0.479,0.746,0.646,0.706,0.784,0.66,0.721,0.791,0.661,0.699,0.793,0.653,0.65,0.794,28,25
47,7596,64,19584.946,18150.341,0.427,0.365,0.551,0.385,0.341,0.549,0.45,0.375,0.555,0.408,0.295,0.544,0.404,0.239,0.526,35,26
48,8560,2,1575.389,1338.618,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.295,0.076,0.347,0.285,0.128,0.398,28,17
49,8550,4,2274.051,1986.949,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.301,0.21,0.591,0.332,0.374,0.683,28,15
50,8536,8,3654.046,3281.281,0.881,1.0,1.0,0.881,1.0,1.0,0.881,1.0,1.0,0.33,0.424,0.767,0.33,0.649,0.86,30,16
51,8541,16,6242.033,5726.195,0.87,0.984,0.985,0.87,0.985,0.985,0.87,0.985,0.985,0.807,0.95,0.97,0.87,0.984,0.985,18,16
52,8548,32,11799.492,12362.555,0.668,0.755,0.834,0.665,0.772,0.837,0.678,0.788,0.843,0.661,0.766,0.84,0.648,0.726,0.839,30,28
53,8540,64,25324.798,23716.357,0.414,0.367,0.567,0.363,0.337,0.561,0.455,0.379,0.57,0.438,0.317,0.57,0.429,0.256,0.558,34,27
54,9488,2,2025.864,1656.929,0.867,1.0,1.0,0.867,1.0,1.0,0.867,1.0,1.0,0.276,0.075,0.347,0.294,0.133,0.404,28,16
55,9500,4,2929.394,2598.831,0.879,1.0,1.0,0.879,1.0,1.0,0.879,1.0,1.0,0.304,0.211,0.591,0.305,0.339,0.66,28,18
56,9497,8,4760.12,4243.606,0.875,1.0,1.0,0.875,1.0,1.0,0.875,1.0,1.0,0.339,0.437,0.775,0.337,0.608,0.842,28,18
57,9498,16,8122.627,7570.975,0.848,0.962,0.969,0.849,0.964,0.97,0.849,0.963,0.97,0.587,0.825,0.914,0.849,0.964,0.97,24,16
58,9499,32,14700.225,14074.473,0.68,0.753,0.825,0.65,0.746,0.821,0.685,0.777,0.829,0.676,0.77,0.83,0.663,0.749,0.829,30,28
59,9505,64,27874.861,22748.225,0.438,0.417,0.615,0.396,0.384,0.606,0.485,0.452,0.621,0.45,0.37,0.619,0.436,0.294,0.608,40,31
0,957,2,290.196,224.836,0.855,1.0,1.0,0.855,1.0,1.0,0.855,1.0,1.0,0.331,0.171,0.439,0.366,0.313,0.535,12,7
